Date,Open,High,Low,Close,% Change,% Change vs Average,Volume
2025-06-25T19:03:00.000Z,"6,090.72","6,091.79","6,090.63","6,090.78",0.0007,0.0002,54
2025-06-25T19:04:00.000Z,"6,090.80","6,090.81","6,090.24","6,090.43",-0.0057,-0.0062,38
2025-06-25T19:05:00.000Z,"6,090.41","6,091.75","6,090.23","6,091.75",0.0217,0.0213,46
2025-06-25T19:06:00.000Z,"6,091.80","6,092.11","6,091.04","6,091.34",-0.0067,-0.0071,58
2025-06-25T19:07:00.000Z,"6,091.29","6,091.58","6,091.05","6,091.40",0.001,0.0006,35
2025-06-25T19:08:00.000Z,"6,091.36","6,093.42","6,091.36","6,093.41",0.033,0.0326,57
2025-06-25T19:09:00.000Z,"6,093.42","6,094.42","6,093.32","6,094.04",0.0103,0.0099,57
2025-06-25T19:10:00.000Z,"6,093.99","6,094.27","6,093.84","6,094.27",0.0038,0.0034,52
2025-06-25T19:11:00.000Z,"6,094.31","6,094.81","6,094.20","6,094.81",0.0089,0.0085,56
2025-06-25T19:12:00.000Z,"6,094.89","6,096.44","6,094.75","6,096.44",0.0267,0.0263,59
2025-06-25T19:13:00.000Z,"6,096.48","6,097.10","6,096.28","6,096.28",-0.0026,-0.003,62
2025-06-25T19:14:00.000Z,"6,096.30","6,096.45","6,095.51","6,095.87",-0.0067,-0.0071,49
2025-06-25T19:15:00.000Z,"6,095.84","6,096.54","6,095.67","6,096.44",0.0094,0.0089,53
2025-06-25T19:16:00.000Z,"6,096.46","6,096.46","6,094.81","6,095.31",-0.0185,-0.0189,54
2025-06-25T19:17:00.000Z,"6,095.41","6,095.44","6,094.40","6,094.74",-0.0094,-0.0098,49
2025-06-25T19:18:00.000Z,"6,094.65","6,095.31","6,094.57","6,095.21",0.0077,0.0073,69
2025-06-25T19:19:00.000Z,"6,095.28","6,096.33","6,095.28","6,096.24",0.0169,0.0165,56
2025-06-25T19:20:00.000Z,"6,096.21","6,096.59","6,095.94","6,096.13",-0.0018,-0.0022,62
2025-06-25T19:21:00.000Z,"6,096.11","6,096.71","6,095.48","6,096.60",0.0077,0.0073,67
2025-06-25T19:22:00.000Z,"6,096.67","6,097.18","6,096.33","6,096.96",0.0059,0.0055,50
2025-06-25T19:23:00.000Z,"6,096.98","6,097.04","6,095.78","6,095.81",-0.0189,-0.0193,59
2025-06-25T19:24:00.000Z,"6,095.75","6,096.23","6,095.57","6,095.57",-0.0039,-0.0043,54
2025-06-25T19:25:00.000Z,"6,095.50","6,096.17","6,095.45","6,095.95",0.0062,0.0058,57
2025-06-25T19:26:00.000Z,"6,095.92","6,095.92","6,094.93","6,095.19",-0.0125,-0.0129,56
2025-06-25T19:27:00.000Z,"6,095.21","6,095.75","6,094.89","6,095.32",0.0021,0.0017,56
2025-06-25T19:28:00.000Z,"6,095.35","6,095.73","6,094.78","6,095.14",-0.003,-0.0034,55
2025-06-25T19:29:00.000Z,"6,095.12","6,095.45","6,094.01","6,094.05",-0.0179,-0.0183,62
2025-06-25T19:30:00.000Z,"6,094.07","6,094.47","6,092.74","6,092.84",-0.0199,-0.0203,79
2025-06-25T19:31:00.000Z,"6,092.87","6,092.87","6,089.54","6,089.73",-0.051,-0.0515,87
2025-06-25T19:32:00.000Z,"6,089.92","6,091.50","6,089.92","6,091.50",0.0291,0.0287,70
2025-06-25T19:33:00.000Z,"6,091.44","6,091.95","6,091.01","6,091.06",-0.0072,-0.0076,75
2025-06-25T19:34:00.000Z,"6,091.13","6,091.16","6,089.67","6,089.94",-0.0184,-0.0188,56
2025-06-25T19:35:00.000Z,"6,089.88","6,089.91","6,089.21","6,089.64",-0.0049,-0.0053,64
2025-06-25T19:36:00.000Z,"6,089.60","6,089.92","6,087.60","6,088.54",-0.0181,-0.0185,78
2025-06-25T19:37:00.000Z,"6,088.58","6,088.91","6,088.03","6,088.49",-0.0008,-0.0012,70
2025-06-25T19:38:00.000Z,"6,088.50","6,089.09","6,088.07","6,088.83",0.0056,0.0052,64
2025-06-25T19:39:00.000Z,"6,089.04","6,089.04","6,087.84","6,088.17",-0.0108,-0.0112,77
2025-06-25T19:40:00.000Z,"6,088.19","6,089.39","6,088.19","6,089.39",0.02,0.0196,65
2025-06-25T19:41:00.000Z,"6,089.35","6,090.21","6,089.35","6,089.89",0.0082,0.0078,78
2025-06-25T19:42:00.000Z,"6,089.80","6,091.16","6,089.52","6,091.16",0.0209,0.0204,70
2025-06-25T19:43:00.000Z,"6,091.20","6,092.49","6,091.01","6,092.17",0.0166,0.0162,72
2025-06-25T19:44:00.000Z,"6,092.09","6,092.21","6,091.64","6,091.71",-0.0076,-0.008,72
2025-06-25T19:45:00.000Z,"6,091.82","6,092.29","6,090.75","6,090.75",-0.0158,-0.0162,74
2025-06-25T19:46:00.000Z,"6,090.77","6,090.77","6,089.29","6,089.33",-0.0233,-0.0237,91
2025-06-25T19:47:00.000Z,"6,089.46","6,090.27","6,089.35","6,089.96",0.0103,0.0099,76
2025-06-25T19:48:00.000Z,"6,089.95","6,090.06","6,089.07","6,089.29",-0.011,-0.0114,81
2025-06-25T19:49:00.000Z,"6,089.30","6,089.57","6,088.57","6,088.58",-0.0117,-0.0121,87
2025-06-25T19:50:00.000Z,"6,089.24","6,092.08","6,089.02","6,091.41",0.0465,0.0461,161
2025-06-25T19:51:00.000Z,"6,091.45","6,092.75","6,091.45","6,092.62",0.0199,0.0195,114
2025-06-25T19:52:00.000Z,"6,092.82","6,093.56","6,090.89","6,091.12",-0.0246,-0.025,125
2025-06-25T19:53:00.000Z,"6,091.23","6,092.19","6,091.06","6,091.95",0.0136,0.0132,128
2025-06-25T19:54:00.000Z,"6,091.85","6,092.08","6,088.15","6,088.43",-0.0578,-0.0582,205
2025-06-25T19:55:00.000Z,"6,088.50","6,092.02","6,087.96","6,092.02",0.059,0.0586,266
2025-06-25T19:56:00.000Z,"6,091.95","6,092.14","6,090.35","6,091.33",-0.0113,-0.0117,224
2025-06-25T19:57:00.000Z,"6,091.16","6,091.62","6,090.56","6,090.94",-0.0064,-0.0068,254
2025-06-25T19:58:00.000Z,"6,091.00","6,092.23","6,090.56","6,092.16",0.02,0.0196,413
2025-06-25T19:59:00.000Z,"6,092.47","6,094.49","6,091.70","6,093.86",0.0279,0.0275,912
2025-06-26T13:30:00.000Z,"6,112.09","6,116.90","6,112.09","6,115.01",0.3471,0.3467,891
2025-06-26T13:31:00.000Z,"6,114.81","6,116.37","6,112.63","6,116.13",0.0183,0.0179,182
2025-06-26T13:32:00.000Z,"6,115.89","6,116.87","6,113.45","6,114.38",-0.0286,-0.029,146
2025-06-26T13:33:00.000Z,"6,113.82","6,115.50","6,111.46","6,114.71",0.0054,0.005,119
2025-06-26T13:34:00.000Z,"6,114.88","6,116.46","6,114.75","6,115.63",0.015,0.0146,112
2025-06-26T13:35:00.000Z,"6,115.70","6,117.22","6,115.47","6,115.86",0.0038,0.0034,114
2025-06-26T13:36:00.000Z,"6,115.74","6,115.74","6,113.44","6,114.72",-0.0186,-0.019,120
2025-06-26T13:37:00.000Z,"6,114.48","6,114.74","6,111.76","6,112.22",-0.0409,-0.0413,111
2025-06-26T13:38:00.000Z,"6,112.46","6,115.06","6,111.83","6,113.56",0.0219,0.0215,110
2025-06-26T13:39:00.000Z,"6,113.58","6,114.10","6,111.99","6,114.09",0.0087,0.0083,88
2025-06-26T13:40:00.000Z,"6,114.12","6,116.21","6,114.00","6,115.73",0.0268,0.0264,95
2025-06-26T13:41:00.000Z,"6,116.01","6,117.36","6,113.45","6,113.62",-0.0345,-0.0349,98
2025-06-26T13:42:00.000Z,"6,113.61","6,114.92","6,113.19","6,113.35",-0.0044,-0.0048,96
2025-06-26T13:43:00.000Z,"6,113.46","6,115.48","6,112.31","6,115.29",0.0317,0.0313,93
2025-06-26T13:44:00.000Z,"6,115.33","6,116.63","6,114.76","6,116.63",0.0219,0.0215,91
2025-06-26T13:45:00.000Z,"6,116.68","6,118.05","6,110.79","6,111.50",-0.0839,-0.0843,128
2025-06-26T13:46:00.000Z,"6,111.55","6,114.32","6,111.55","6,114.05",0.0417,0.0413,87
2025-06-26T13:47:00.000Z,"6,113.91","6,114.16","6,112.16","6,112.57",-0.0242,-0.0246,76
2025-06-26T13:48:00.000Z,"6,112.46","6,112.55","6,110.51","6,112.14",-0.007,-0.0074,78
2025-06-26T13:49:00.000Z,"6,112.04","6,112.04","6,109.62","6,110.02",-0.0347,-0.0351,90
2025-06-26T13:50:00.000Z,"6,110.25","6,110.72","6,109.15","6,109.39",-0.0103,-0.0107,100
2025-06-26T13:51:00.000Z,"6,109.58","6,110.45","6,107.38","6,107.55",-0.0301,-0.0305,83
2025-06-26T13:52:00.000Z,"6,107.66","6,110.83","6,107.27","6,110.55",0.0491,0.0487,69
2025-06-26T13:53:00.000Z,"6,110.87","6,112.06","6,110.59","6,111.96",0.0231,0.0227,72
2025-06-26T13:54:00.000Z,"6,111.69","6,112.43","6,111.03","6,111.49",-0.0077,-0.0081,74
2025-06-26T13:55:00.000Z,"6,111.46","6,112.47","6,111.16","6,111.23",-0.0043,-0.0047,70
2025-06-26T13:56:00.000Z,"6,111.29","6,113.38","6,111.28","6,113.33",0.0344,0.034,72
2025-06-26T13:57:00.000Z,"6,113.32","6,114.76","6,113.32","6,113.49",0.0026,0.0022,79
2025-06-26T13:58:00.000Z,"6,113.43","6,115.25","6,113.43","6,115.16",0.0273,0.0269,87
2025-06-26T13:59:00.000Z,"6,115.29","6,116.69","6,115.17","6,115.85",0.0113,0.0109,91
2025-06-26T14:00:00.000Z,"6,115.83","6,120.39","6,115.83","6,119.47",0.0592,0.0588,110
2025-06-26T14:01:00.000Z,"6,119.40","6,120.11","6,117.11","6,117.44",-0.0332,-0.0336,88
2025-06-26T14:02:00.000Z,"6,117.52","6,119.12","6,117.22","6,119.09",0.027,0.0266,87
2025-06-26T14:03:00.000Z,"6,118.89","6,119.36","6,117.92","6,118.04",-0.0172,-0.0176,83
2025-06-26T14:04:00.000Z,"6,118.05","6,119.23","6,118.05","6,118.52",0.0078,0.0074,97
2025-06-26T14:05:00.000Z,"6,118.51","6,119.50","6,117.41","6,117.41",-0.0181,-0.0185,84
2025-06-26T14:06:00.000Z,"6,117.48","6,118.15","6,116.10","6,116.10",-0.0214,-0.0218,86
2025-06-26T14:07:00.000Z,"6,116.15","6,116.24","6,115.11","6,115.97",-0.0021,-0.0025,97
2025-06-26T14:08:00.000Z,"6,115.65","6,116.78","6,115.49","6,116.32",0.0057,0.0053,66
2025-06-26T14:09:00.000Z,"6,116.27","6,116.35","6,115.05","6,115.64",-0.0111,-0.0115,77
2025-06-26T14:10:00.000Z,"6,115.68","6,116.28","6,115.33","6,116.28",0.0105,0.0101,74
2025-06-26T14:11:00.000Z,"6,116.33","6,116.89","6,115.44","6,116.14",-0.0023,-0.0027,74
2025-06-26T14:12:00.000Z,"6,116.19","6,117.56","6,115.37","6,117.56",0.0232,0.0228,79
2025-06-26T14:13:00.000Z,"6,117.60","6,119.62","6,117.60","6,119.14",0.0258,0.0254,69
2025-06-26T14:14:00.000Z,"6,119.18","6,119.18","6,117.69","6,117.75",-0.0227,-0.0231,80
2025-06-26T14:15:00.000Z,"6,117.78","6,118.01","6,116.57","6,118.01",0.0042,0.0038,82
2025-06-26T14:16:00.000Z,"6,118.07","6,119.66","6,118.07","6,118.91",0.0147,0.0143,69
2025-06-26T14:17:00.000Z,"6,119.05","6,119.47","6,118.28","6,118.43",-0.0078,-0.0083,68
2025-06-26T14:18:00.000Z,"6,118.49","6,118.79","6,117.91","6,118.29",-0.0023,-0.0027,70
2025-06-26T14:19:00.000Z,"6,118.36","6,118.73","6,117.86","6,118.27",-0.0003,-0.0007,64
2025-06-26T14:20:00.000Z,"6,118.26","6,120.88","6,118.20","6,120.34",0.0338,0.0334,75
2025-06-26T14:21:00.000Z,"6,120.39","6,120.61","6,120.00","6,120.54",0.0033,0.0029,69
2025-06-26T14:22:00.000Z,"6,120.73","6,121.66","6,120.33","6,120.33",-0.0034,-0.0038,75
2025-06-26T14:23:00.000Z,"6,120.41","6,120.41","6,119.39","6,120.33",,-0.0004,75
2025-06-26T14:24:00.000Z,"6,120.50","6,121.00","6,119.79","6,121.00",0.0109,0.0105,70
2025-06-26T14:25:00.000Z,"6,121.05","6,121.29","6,120.01","6,120.71",-0.0047,-0.0051,73
2025-06-26T14:26:00.000Z,"6,121.00","6,122.68","6,120.90","6,122.20",0.0243,0.0239,68
2025-06-26T14:27:00.000Z,"6,122.10","6,122.45","6,121.69","6,122.45",0.0041,0.0037,64
2025-06-26T14:28:00.000Z,"6,122.40","6,123.46","6,122.13","6,123.39",0.0154,0.0149,74
2025-06-26T14:29:00.000Z,"6,123.36","6,123.76","6,123.01","6,123.20",-0.0031,-0.0035,64
2025-06-26T14:30:00.000Z,"6,123.18","6,125.70","6,123.04","6,125.29",0.0341,0.0337,83
2025-06-26T14:31:00.000Z,"6,125.43","6,128.46","6,124.78","6,128.25",0.0483,0.0479,89
2025-06-26T14:32:00.000Z,"6,128.28","6,129.00","6,127.98","6,128.59",0.0055,0.0051,80
2025-06-26T14:33:00.000Z,"6,128.50","6,128.55","6,126.06","6,126.06",-0.0413,-0.0417,66
2025-06-26T14:34:00.000Z,"6,126.09","6,128.08","6,126.06","6,127.80",0.0284,0.028,77
2025-06-26T14:35:00.000Z,"6,127.81","6,127.96","6,126.23","6,126.59",-0.0197,-0.0202,59
2025-06-26T14:36:00.000Z,"6,126.72","6,126.95","6,126.05","6,126.36",-0.0038,-0.0042,66
2025-06-26T14:37:00.000Z,"6,126.40","6,127.51","6,126.40","6,126.48",0.002,0.0016,68
2025-06-26T14:38:00.000Z,"6,126.46","6,127.31","6,126.37","6,126.37",-0.0018,-0.0022,73
2025-06-26T14:39:00.000Z,"6,126.40","6,126.91","6,125.84","6,126.63",0.0042,0.0038,63
2025-06-26T14:40:00.000Z,"6,126.55","6,127.40","6,126.29","6,127.28",0.0106,0.0102,64
2025-06-26T14:41:00.000Z,"6,126.92","6,127.12","6,125.06","6,125.58",-0.0277,-0.0282,77
2025-06-26T14:42:00.000Z,"6,125.66","6,126.00","6,125.43","6,125.57",-0.0002,-0.0006,61
2025-06-26T14:43:00.000Z,"6,125.63","6,126.31","6,124.39","6,124.70",-0.0142,-0.0146,70
2025-06-26T14:44:00.000Z,"6,124.75","6,125.12","6,123.91","6,124.15",-0.009,-0.0094,65
2025-06-26T14:45:00.000Z,"6,124.09","6,125.47","6,123.36","6,125.28",0.0185,0.018,74
2025-06-26T14:46:00.000Z,"6,125.37","6,126.09","6,124.52","6,126.08",0.0131,0.0127,75
2025-06-26T14:47:00.000Z,"6,126.00","6,126.66","6,125.91","6,126.66",0.0095,0.0091,61
2025-06-26T14:48:00.000Z,"6,126.57","6,126.93","6,126.09","6,126.34",-0.0052,-0.0056,62
2025-06-26T14:49:00.000Z,"6,126.26","6,127.68","6,126.23","6,127.63",0.0211,0.0206,63
2025-06-26T14:50:00.000Z,"6,127.64","6,127.64","6,126.29","6,126.31",-0.0215,-0.0219,59
2025-06-26T14:51:00.000Z,"6,126.27","6,126.90","6,126.14","6,126.27",-0.0007,-0.0011,73
2025-06-26T14:52:00.000Z,"6,126.24","6,126.64","6,125.82","6,126.42",0.0024,0.002,53
2025-06-26T14:53:00.000Z,"6,126.43","6,127.50","6,126.22","6,127.45",0.0168,0.0164,53
2025-06-26T14:54:00.000Z,"6,127.47","6,128.00","6,127.01","6,128.00",0.009,0.0086,59
2025-06-26T14:55:00.000Z,"6,128.01","6,128.20","6,127.10","6,128.02",0.0003,-0.0001,58
2025-06-26T14:56:00.000Z,"6,128.07","6,128.27","6,127.33","6,127.71",-0.0051,-0.0055,60
2025-06-26T14:57:00.000Z,"6,127.67","6,128.39","6,127.41","6,127.97",0.0042,0.0038,63
2025-06-26T14:58:00.000Z,"6,127.87","6,128.08","6,127.51","6,128.02",0.0008,0.0004,64
2025-06-26T14:59:00.000Z,"6,128.03","6,128.08","6,127.03","6,127.63",-0.0064,-0.0068,69
2025-06-26T15:00:00.000Z,"6,127.65","6,128.57","6,127.30","6,128.33",0.0114,0.011,78
2025-06-26T15:01:00.000Z,"6,128.28","6,129.12","6,128.28","6,129.12",0.0129,0.0125,61
2025-06-26T15:02:00.000Z,"6,129.13","6,130.08","6,129.11","6,129.75",0.0103,0.0099,60
2025-06-26T15:03:00.000Z,"6,129.72","6,130.15","6,129.67","6,129.94",0.0031,0.0027,58
2025-06-26T15:04:00.000Z,"6,129.95","6,130.80","6,129.91","6,130.78",0.0137,0.0133,71
2025-06-26T15:05:00.000Z,"6,130.76","6,131.09","6,129.67","6,129.72",-0.0173,-0.0177,57
2025-06-26T15:06:00.000Z,"6,129.68","6,129.91","6,129.26","6,129.49",-0.0038,-0.0042,61
2025-06-26T15:07:00.000Z,"6,129.46","6,130.15","6,129.32","6,129.76",0.0044,0.004,54
2025-06-26T15:08:00.000Z,"6,129.64","6,129.82","6,129.10","6,129.66",-0.0016,-0.002,59
2025-06-26T15:09:00.000Z,"6,129.74","6,130.22","6,129.26","6,129.50",-0.0026,-0.003,52
2025-06-26T15:10:00.000Z,"6,129.46","6,129.61","6,129.09","6,129.23",-0.0044,-0.0048,54
2025-06-26T15:11:00.000Z,"6,129.20","6,129.25","6,128.39","6,128.49",-0.0121,-0.0125,57
2025-06-26T15:12:00.000Z,"6,128.51","6,128.91","6,128.02","6,128.91",0.0069,0.0064,68
2025-06-26T15:13:00.000Z,"6,128.92","6,129.33","6,128.60","6,128.66",-0.0041,-0.0045,68
2025-06-26T15:14:00.000Z,"6,128.64","6,129.28","6,128.35","6,128.52",-0.0023,-0.0027,65
2025-06-26T15:15:00.000Z,"6,128.64","6,129.66","6,128.31","6,129.46",0.0153,0.0149,62
2025-06-26T15:16:00.000Z,"6,129.38","6,131.75","6,129.05","6,131.19",0.0282,0.0278,75
2025-06-26T15:17:00.000Z,"6,131.36","6,131.44","6,130.53","6,131.02",-0.0028,-0.0032,69
2025-06-26T15:18:00.000Z,"6,131.16","6,131.74","6,131.16","6,131.45",0.007,0.0066,53
2025-06-26T15:19:00.000Z,"6,131.41","6,131.55","6,130.31","6,130.52",-0.0152,-0.0156,62
2025-06-26T15:20:00.000Z,"6,130.59","6,132.31","6,130.59","6,131.98",0.0238,0.0234,71
2025-06-26T15:21:00.000Z,"6,131.91","6,132.10","6,131.47","6,131.89",-0.0015,-0.0019,68
2025-06-26T15:22:00.000Z,"6,131.88","6,132.15","6,130.18","6,130.41",-0.0241,-0.0245,61
2025-06-26T15:23:00.000Z,"6,130.42","6,130.95","6,129.78","6,130.79",0.0062,0.0058,69
2025-06-26T15:24:00.000Z,"6,130.93","6,131.14","6,130.54","6,130.97",0.0029,0.0025,59
2025-06-26T15:25:00.000Z,"6,130.94","6,131.22","6,129.58","6,129.58",-0.0227,-0.0231,55
2025-06-26T15:26:00.000Z,"6,129.72","6,130.36","6,129.30","6,129.35",-0.0038,-0.0042,66
2025-06-26T15:27:00.000Z,"6,129.38","6,129.54","6,126.93","6,127.73",-0.0264,-0.0268,85
2025-06-26T15:28:00.000Z,"6,127.87","6,127.94","6,126.15","6,126.94",-0.0129,-0.0133,75
2025-06-26T15:29:00.000Z,"6,126.89","6,126.89","6,124.64","6,124.69",-0.0367,-0.0371,74
2025-06-26T15:30:00.000Z,"6,124.78","6,124.78","6,122.39","6,123.34",-0.022,-0.0224,73
2025-06-26T15:31:00.000Z,"6,123.21","6,124.61","6,122.48","6,123.15",-0.0031,-0.0035,60
2025-06-26T15:32:00.000Z,"6,122.99","6,123.77","6,122.12","6,123.61",0.0075,0.0071,64
2025-06-26T15:33:00.000Z,"6,123.51","6,125.45","6,123.51","6,125.41",0.0294,0.029,55
2025-06-26T15:34:00.000Z,"6,125.25","6,127.02","6,125.22","6,126.86",0.0237,0.0233,84
2025-06-26T15:35:00.000Z,"6,126.92","6,128.38","6,126.85","6,128.38",0.0248,0.0244,73
2025-06-26T15:36:00.000Z,"6,128.35","6,128.82","6,128.04","6,128.63",0.0041,0.0037,65
2025-06-26T15:37:00.000Z,"6,128.64","6,129.33","6,128.59","6,129.08",0.0073,0.0069,64
2025-06-26T15:38:00.000Z,"6,129.04","6,129.32","6,128.18","6,128.30",-0.0127,-0.0131,64
2025-06-26T15:39:00.000Z,"6,128.21","6,129.37","6,127.90","6,129.37",0.0175,0.0171,50
2025-06-26T15:40:00.000Z,"6,129.40","6,129.89","6,128.99","6,129.36",-0.0002,-0.0006,52
2025-06-26T15:41:00.000Z,"6,129.30","6,129.42","6,128.79","6,129.04",-0.0052,-0.0056,48
2025-06-26T15:42:00.000Z,"6,128.98","6,129.81","6,128.98","6,129.27",0.0038,0.0033,50
2025-06-26T15:43:00.000Z,"6,129.24","6,129.24","6,128.63","6,128.73",-0.0088,-0.0092,47
2025-06-26T15:44:00.000Z,"6,128.77","6,128.78","6,127.61","6,127.73",-0.0163,-0.0167,45
2025-06-26T15:45:00.000Z,"6,127.80","6,129.28","6,127.78","6,129.25",0.0248,0.0244,51
2025-06-26T15:46:00.000Z,"6,129.33","6,129.65","6,129.09","6,129.51",0.0042,0.0038,47
2025-06-26T15:47:00.000Z,"6,129.55","6,130.26","6,129.50","6,129.91",0.0065,0.0061,46
2025-06-26T15:48:00.000Z,"6,129.96","6,129.96","6,128.90","6,128.95",-0.0157,-0.0161,46
2025-06-26T15:49:00.000Z,"6,129.17","6,129.44","6,127.84","6,128.19",-0.0124,-0.0128,46
2025-06-26T15:50:00.000Z,"6,128.13","6,128.51","6,127.31","6,128.49",0.0049,0.0045,46
2025-06-26T15:51:00.000Z,"6,128.46","6,128.53","6,128.06","6,128.48",-0.0002,-0.0006,38
2025-06-26T15:52:00.000Z,"6,128.50","6,128.69","6,127.76","6,127.89",-0.0096,-0.01,41
2025-06-26T15:53:00.000Z,"6,127.77","6,129.16","6,127.77","6,128.72",0.0135,0.0131,39
2025-06-26T15:54:00.000Z,"6,128.77","6,130.04","6,128.69","6,129.55",0.0135,0.0131,47
2025-06-26T15:55:00.000Z,"6,129.56","6,129.66","6,128.24","6,128.26",-0.021,-0.0215,48
2025-06-26T15:56:00.000Z,"6,128.27","6,128.51","6,127.73","6,127.93",-0.0054,-0.0058,42
2025-06-26T15:57:00.000Z,"6,127.95","6,127.99","6,127.48","6,127.91",-0.0003,-0.0007,53
2025-06-26T15:58:00.000Z,"6,128.02","6,128.79","6,127.88","6,128.56",0.0106,0.0102,45
2025-06-26T15:59:00.000Z,"6,128.52","6,129.02","6,128.43","6,128.90",0.0055,0.0051,43
2025-06-26T16:00:00.000Z,"6,128.83","6,130.22","6,128.18","6,130.14",0.0202,0.0198,51
2025-06-26T16:01:00.000Z,"6,130.15","6,132.98","6,130.02","6,132.79",0.0432,0.0428,54
2025-06-26T16:02:00.000Z,"6,132.69","6,133.02","6,132.39","6,132.98",0.0031,0.0027,39
2025-06-26T16:03:00.000Z,"6,132.91","6,133.60","6,132.84","6,133.27",0.0047,0.0043,36
2025-06-26T16:04:00.000Z,"6,133.26","6,133.97","6,133.07","6,133.36",0.0015,0.0011,42
2025-06-26T16:05:00.000Z,"6,133.43","6,134.19","6,133.27","6,133.93",0.0093,0.0089,47
2025-06-26T16:06:00.000Z,"6,133.90","6,133.90","6,132.46","6,133.03",-0.0147,-0.0151,54
2025-06-26T16:07:00.000Z,"6,133.07","6,133.11","6,132.47","6,132.81",-0.0036,-0.004,41
2025-06-26T16:08:00.000Z,"6,132.76","6,133.25","6,132.76","6,133.23",0.0068,0.0064,35
2025-06-26T16:09:00.000Z,"6,133.13","6,133.51","6,132.31","6,132.31",-0.015,-0.0154,39
2025-06-26T16:10:00.000Z,"6,132.27","6,132.82","6,131.94","6,132.23",-0.0013,-0.0017,42
2025-06-26T16:11:00.000Z,"6,132.28","6,133.65","6,132.20","6,133.45",0.0199,0.0195,47
2025-06-26T16:12:00.000Z,"6,133.56","6,133.90","6,132.69","6,132.69",-0.0124,-0.0128,37
2025-06-26T16:13:00.000Z,"6,132.73","6,133.09","6,132.38","6,132.84",0.0024,0.002,46
2025-06-26T16:14:00.000Z,"6,132.74","6,132.74","6,132.13","6,132.69",-0.0024,-0.0029,50
2025-06-26T16:15:00.000Z,"6,132.53","6,133.39","6,132.16","6,133.39",0.0114,0.011,48
2025-06-26T16:16:00.000Z,"6,133.38","6,133.56","6,132.54","6,132.56",-0.0135,-0.0139,38
2025-06-26T16:17:00.000Z,"6,132.55","6,133.18","6,132.15","6,133.05",0.008,0.0076,46
2025-06-26T16:18:00.000Z,"6,133.07","6,133.07","6,132.45","6,132.87",-0.0029,-0.0033,36
2025-06-26T16:19:00.000Z,"6,132.83","6,133.74","6,132.83","6,133.21",0.0055,0.0051,44
2025-06-26T16:20:00.000Z,"6,133.25","6,133.94","6,133.25","6,133.71",0.0082,0.0077,14
2025-06-26T16:21:00.000Z,"6,133.81","6,134.21","6,133.70","6,134.19",0.0078,0.0074,42
2025-06-26T16:22:00.000Z,"6,134.16","6,134.99","6,134.16","6,134.44",0.0041,0.0037,44
2025-06-26T16:23:00.000Z,"6,134.42","6,134.67","6,134.14","6,134.21",-0.0037,-0.0042,32
2025-06-26T16:24:00.000Z,"6,134.28","6,134.39","6,133.79","6,133.80",-0.0067,-0.0071,35
2025-06-26T16:25:00.000Z,"6,133.78","6,133.92","6,133.19","6,133.92",0.002,0.0015,46
2025-06-26T16:26:00.000Z,"6,133.97","6,134.44","6,133.97","6,134.34",0.0068,0.0064,42
2025-06-26T16:27:00.000Z,"6,134.28","6,134.28","6,133.61","6,133.67",-0.0109,-0.0113,37
2025-06-26T16:28:00.000Z,"6,133.59","6,133.59","6,132.92","6,132.92",-0.0122,-0.0126,37
2025-06-26T16:29:00.000Z,"6,132.86","6,132.86","6,132.29","6,132.45",-0.0077,-0.0081,40
2025-06-26T16:30:00.000Z,"6,132.51","6,133.99","6,132.29","6,133.96",0.0246,0.0242,46
2025-06-26T16:31:00.000Z,"6,133.84","6,134.87","6,133.76","6,134.45",0.008,0.0076,37
2025-06-26T16:32:00.000Z,"6,134.43","6,134.77","6,134.15","6,134.33",-0.002,-0.0024,54
2025-06-26T16:33:00.000Z,"6,134.26","6,134.26","6,133.86","6,133.88",-0.0073,-0.0077,36
2025-06-26T16:34:00.000Z,"6,133.91","6,134.35","6,133.91","6,134.34",0.0075,0.0071,33
2025-06-26T16:35:00.000Z,"6,134.29","6,134.66","6,133.86","6,133.87",-0.0077,-0.0081,36
2025-06-26T16:36:00.000Z,"6,133.86","6,133.93","6,132.54","6,132.54",-0.0217,-0.0221,44
2025-06-26T16:37:00.000Z,"6,132.64","6,132.72","6,131.89","6,132.41",-0.0021,-0.0025,42
2025-06-26T16:38:00.000Z,"6,132.46","6,133.46","6,132.46","6,133.46",0.0171,0.0167,39
2025-06-26T16:39:00.000Z,"6,133.41","6,133.45","6,132.25","6,132.27",-0.0194,-0.0198,38
2025-06-26T16:40:00.000Z,"6,132.23","6,132.63","6,131.95","6,131.95",-0.0052,-0.0056,32
2025-06-26T16:41:00.000Z,"6,132.06","6,133.10","6,131.87","6,132.76",0.0132,0.0128,38
2025-06-26T16:42:00.000Z,"6,132.78","6,132.79","6,132.22","6,132.43",-0.0054,-0.0058,42
2025-06-26T16:43:00.000Z,"6,132.38","6,132.44","6,131.68","6,132.33",-0.0016,-0.002,45
2025-06-26T16:44:00.000Z,"6,132.56","6,132.56","6,131.68","6,131.68",-0.0106,-0.011,36
2025-06-26T16:45:00.000Z,"6,131.65","6,131.65","6,130.76","6,131.34",-0.0055,-0.006,38
2025-06-26T16:46:00.000Z,"6,131.51","6,131.94","6,131.42","6,131.93",0.0096,0.0092,39
